Ucas Cycle,FINAL COURSE - Course Group,UK/International Domicile,Offer?,Interview Subject 1,Interview Subject 2,College 1 Subject 1 Interview 1 Score,College 1 Subject 2 Interview 1 Score,College 1 Subject 1 Interview 2 Score,College 1 Subject 2 Interview 2 Score,College 2 Subject 1 Interview 1 Score,College 2 Subject 1 Interview 2 Score,College 2 Subject 2 Interview 1 Score,College 3 Subject 1 Interview 1 Score,College 3 Subject 1 Interview 2 Score,
2021,Mathematics,UK,N,Mathematics,,7,,6.67,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,6.67,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,5,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,6,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.67,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,7,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,6.67,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,6.67,,7.33,,,6.67,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7.33,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6.67,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,9,,9,,9,,,,,
2021,Mathematics,UK,Y,Mathematics,,9,,9,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,8,,5,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.67,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,7,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,6,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,8,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,8,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,8,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,7.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,7.33,7,6.67,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,6.67,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6,6,6,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.33,,6.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,4,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,7,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,7,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,4,,6.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,7,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,5,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,7.33,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,7.33,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6.67,6,8,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,9,,7.33,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,6,,6.67,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,8,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,7.33,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,7.33,,7,,,6.67,,
2021,Mathematics,UK,Y,Mathematics,,7,,,,8,7,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,7.33,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,4,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,6.33,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6.67,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,7,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6.33,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,5,,4,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,3,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,Mathematics,7.33,7,6,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6.67,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,8,,5,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,6.67,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,8,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.67,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6.67,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6.67,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6.33,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,5,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,7,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,8,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,8,,,,4,,,6,,
2021,Mathematics,UK,Y,Mathematics,,6.33,,7.33,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7.33,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,8,,8,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,6.67,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,7,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,5,,6,7,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,6,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6.33,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,7.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6.33,,4,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,6.67,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,8,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,,,7,,,6.67,,
2021,Mathematics,UK,N,Mathematics,,6.33,,,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6.67,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,6.67,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,7,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,4,,4,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.33,,7.33,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6,5,6.33,,6,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6.33,6.33,6,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,7,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6.67,5,5,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,6,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,4,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,6,5,,,,
2021,Mathematics,UK,Y,Mathematics,,6.33,,7.33,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,5,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,7.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,7,,6,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6.67,7,8,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6.67,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,8,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,7,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,9,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,6.67,,8,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,8,,8,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,8,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6,6,5,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,,,7,8,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,7.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,7.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6.33,6.33,6,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,Mathematics,7.33,6.67,7,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,7,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6,,5,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,5,6,5,,4,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,7,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,,,7,7.33,,,,
2021,Mathematics,UK,N,Mathematics,,5,,4,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,8,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,6,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,8,5,4,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,7,6.33,6.67,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,6,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6.33,,5,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,,,7,7.33,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,9,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,8,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6.33,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6.33,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,,,5,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6.33,6.33,6.33,6,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,5,,4,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,,,6.67,7,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,4,,,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,4,,5,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,7,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,8,,7.33,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,7.33,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,7,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,4,,,,3,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,7,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,7.33,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,6.33,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,6.67,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,7.33,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,4,,3,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,8,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.33,,6.33,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,7.33,,6.67,7,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,5,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,7.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,5,,4,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,5,,7.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6,6,6,,5,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.67,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,4,,5,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,5,,,6,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,7.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,4,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,7,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,4,,,,4,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.67,,7.33,6.67,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,5,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,4,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.67,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,7,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,6,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,9,,9,,9,,,,,
2021,Mathematics,UK,Y,Mathematics,,9,,9,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,7.33,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,7.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,7,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,8,,7,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,8,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,7,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,7.33,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,5,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,5,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,7.33,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6.33,5,5,,5,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,8,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.67,,6,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,5,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,6,,5,,,,,
2021,Mathematics,UK,Y,Mathematics,,7.33,,6.67,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.67,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,6.67,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6.33,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,7,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,Mathematics,7,8,6.33,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6,,5,,,,,
2021,Mathematics,UK,Y,Mathematics,,8,,7,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.67,,8,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,,,7.33,6.33,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,5,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,,,7,8,,6.67,,
2021,Mathematics,UK,Y,Mathematics,,8,,,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6.33,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,Mathematics,6.33,6,7.33,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,6.33,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,6,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,8,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6.33,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,,,6.67,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,7.33,,6.33,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,7,,7,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,5,,4,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.67,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,Mathematics,6.67,7.33,6.33,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,,6,,6,,7.33,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,,,5,,,,,
2021,Mathematics,UK,N,Mathematics,,5,,6.33,,6.33,6.33,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.67,,,,7.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,8,,6.33,,,,,
2021,Mathematics,UK,Y,Mathematics,,7,,7.33,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,7.33,,,,7,,,,,
2021,Mathematics,UK,Y,Mathematics,,6.33,,8,,8,,,,,
2021,Mathematics,UK,N,Mathematics,,7,,6.67,,6.67,,,,,
2021,Mathematics,UK,N,Mathematics,Mathematics,6.33,7,7,,6,,,,,
2021,Mathematics,UK,N,Mathematics,,6.33,,6.33,,6,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,9,,9,7.33,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6.67,,7.33,,6.67,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,7.33,,6.33,,6.33,6.33,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,7,,7.33,,6.33,7,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,7,,6.33,,6.67,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,8,,8,,8,6,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,8,,8,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,Computer Science,6,6,6,,6.67,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6.33,,6,,5,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,9,,8,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6.33,,6,,6,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,8,,8,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,7.33,,8,,,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,8,,7.33,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,7.33,,8,,8,7.33,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,7.33,,7.33,,6.33,6.67,,6.67,,
2021,Mathematics and Computer Science,International,Y,Mathematics,Computer Science,8,8,7.33,,8,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6,,6.33,,5,7,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,9,,9,,9,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,6.67,,8,,8,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,7.33,,6,,7.33,8,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,6.33,,8,,8,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,7.33,,7.33,,7.33,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,7.33,,7.33,,6.67,7.33,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,7.33,,7,,6.67,7.33,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,8,,8,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,7.33,,6.33,,7,6.67,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,8,,7.33,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,7.33,,9,,9,8,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,9,,9,,8,8,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,5,,5,,5,5,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,7.33,,7.33,7.33,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6,,6.67,,6.33,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,8,,8,9,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,7.33,,8,,8,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6.67,,7,,7,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,7.33,,7.33,,9,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,7.33,,8,,8,7.33,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,8,,8,6.67,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,8,,7.33,,7.33,6.67,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6.67,,6.67,,7,6.67,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6,,6,,7.33,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,7,,8,,8,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,7,,5,,8,7.33,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,8,,,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6,,6.33,,6.67,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,9,,8,,6.67,8,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6,,7,,7.33,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,9,,8,,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,6.67,,7.33,,6.33,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,7,,7.33,8,,,,
2021,Mathematics and Computer Science,International,N,Mathematics,,5,,6.67,,6.33,,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,8,,7.33,,8,7,,,,
2021,Mathematics and Computer Science,International,Y,Mathematics,,7.33,,6,,7.33,8,,,,
